"","k"
"104",0.000149747905081173
"105",0.000234379171740906
"106",0.000251081871672831
"107",0.000140657630942578
"108",0.000180447293595078
"109",8.37898451658076e-05
"110",0.000107591686498747
"111",0.000107591686498747
"112",0.000253443874565617
"113",0.000168617067032769
"114",0.000282232703972543
"115",0.000385544048823346
"116",0.000168617067032769
"117",0.000334212866036
"118",0.000168617067032769
"119",0.000107591686498747
"120",0.000106954627734217
"121",0.000181893302247806
"122",0.000107591686498747
"123",0.000107591686498747
"124",0.000168617067032769
"125",0.000149747905081173
"126",0.000158573476705244
"127",0.000215214157589819
"128",0.000181893302247806
"129",0.000168617067032769
"130",0.000185603130655386
"131",0.000215214157589819
"132",0.000213376435630473
"133",0.000169839077552772
"134",0.00019975759358973
"135",0.000215214157589819
"136",0.000215214157589819
"137",0.000107591686498747
"138",0.000132813852438251
"139",0.000169839077552772
"140",0.000196737360333307
"141",0.000168617067032769
"142",0.00013970955016002
"143",0.000198233793180362
"144",0.000265255865965326
"145",0.000279086853530285
"146",0.000107591686498747
"147",0.000167415420594261
"148",0.00019975759358973
"149",0.000198233793180362
"150",0.000292715472646375
"151",0.000198233793180362
"152",0.000140657630942578
"153",8.37898451658076e-05
"154",0.000107591686498747
"155",0.000180447293595078
"156",0.000282232703972543
"157",0.000213376435630473
"158",0.00013198465812691
"159",0.000168617067032769
"160",0.00019975759358973
"161",0.000213376435630473
"162",0.000168617067032769
"163",0.000113479617154612
"164",0.000265255865965326
"165",0.000107591686498747
"166",0.00013970955016002
"167",0.000181893302247806
"168",0.000185603130655386
"169",0.000217091233321949
"170",0.000318503037745823
"171",0.000213376435630473
"172",0.000213376435630473
"173",0.000198233793180362
"174",0.000168617067032769
"175",0.000251081871672831
"176",0.00013970955016002
"177",0.000169839077552772
"178",0.000184329174439298
"179",0.000234379171740906
"180",0.00019975759358973
"181",0.000292715472646375
"182",0.000107591686498747
"183",0.000106954627734217
"184",0.000215214157589819
"185",0.000107591686498747
"186",0.00013198465812691
"187",0.00013198465812691
"188",0.000168617067032769
"189",0.000157536038881688
"190",0.000167415420594261
"191",0.000253443874565617
"192",0.000292715472646375
"193",0.000186897758888351
"194",8.37898451658076e-05
"195",0.000215214157589819
"196",0.000180447293595078
"197",0.000167415420594261
"198",0.000231513707295509
"199",8.37898451658076e-05
"200",0.000168617067032769
"201",8.37898451658076e-05
"202",0.000113479617154612
"203",0.000180447293595078
"204",0.000169839077552772
"205",0.000159626662714992
"206",0.000140657630942578
"207",0.000169839077552772
"208",0.000168617067032769
"209",0.000168617067032769
"210",0.000113479617154612
"211",0.000113479617154612
"212",0.000198233793180362
"213",0.000168617067032769
"214",0.000236731716942635
"215",0.000169839077552772
"216",0.000231513707295509
"217",0.000181893302247806
"218",0.000107591686498747
"219",0.00013198465812691
"220",0.000158573476705244
"221",0.000184329174439298
"222",0.000107591686498747
"223",0.000132813852438251
"224",0.000113479617154612
"225",0.000186897758888351
"226",0.000113479617154612
"227",0.000383062172605182
"228",0.000157536038881688
"229",0.000132813852438251
"230",0.000184329174439298
"231",0.000442485666317786
"232",0.000149747905081173
"233",0.000215214157589819
"234",0.000107591686498747
"235",0.00013970955016002
"236",0.000107591686498747
"237",0.000234379171740906
"238",0.000167415420594261
"239",0.000168617067032769
"240",0.000198233793180362
"241",0.000180447293595078
"242",0.000107591686498747
"243",0.000156513959221091
"244",0.000180447293595078
"245",0.000198233793180362
"246",0.000167415420594261
"247",0.000292715472646375
"248",0.000132813852438251
"249",0.000106954627734217
"250",0.000198233793180362
"251",0.000184329174439298
"252",0.00019975759358973
"253",0.000149747905081173
"254",0.00013198465812691
"255",0.000168617067032769
"256",0.000168617067032769
"257",0.00013970955016002
"258",0.000132813852438251
"259",0.000168617067032769
"260",0.000168617067032769
"261",0.00013970955016002
"262",0.000279086853530285
"263",0.000158573476705244
"264",0.000158573476705244
"265",0.000198233793180362
"266",0.00013116696451218
"267",0.000279086853530285
"268",0.000335152573350422
"269",0.000132813852438251
"270",0.00013970955016002
"271",0.000253443874565617
"272",0.000253443874565617
"273",0.000158573476705244
"274",0.00013116696451218
"275",0.000196737360333307
"276",0.000168617067032769
"277",8.37898451658076e-05
"278",0.000159626662714992
"279",0.000229640036729286
"280",0.000213376435630473
"281",0.000276031392411941
"282",0.000168617067032769
"283",0.000233424876518357
"284",0.000279086853530285
"285",0.000198233793180362
"286",0.000107591686498747
"287",0.000169839077552772
"288",0.000181893302247806
"289",0.000107591686498747
"290",0.000169839077552772
"291",0.000181893302247806
"292",0.000180447293595078
"293",0.000233424876518357
"294",0.000149747905081173
"295",0.000140657630942578
"296",0.000140657630942578
"297",0.00019975759358973
"298",0.00019975759358973
"299",0.00019975759358973
"300",0.000185603130655386
"301",0.000385544048823346
"302",0.000167415420594261
"303",0.000265255865965326
"304",0.00019975759358973
"305",0.000113479617154612
"306",0.000168617067032769
"307",0.000132813852438251
"308",0.000279086853530285
"309",0.000196737360333307
"310",0.000198233793180362
"311",0.000113479617154612
"312",0.000158573476705244
"313",0.000157536038881688
"314",8.37898451658076e-05
"315",0.000157536038881688
"316",0.000180447293595078
"317",0.000168617067032769
"318",0.000107591686498747
"319",0.000157536038881688
"320",0.000251081871672831
"321",0.000180447293595078
"322",0.000107591686498747
"323",0.000168617067032769
"324",0.000149747905081173
"325",0.000140657630942578
"326",0.000132813852438251
"327",0.00013970955016002
"328",0.000180447293595078
"329",0.000169839077552772
"330",0.00013970955016002
"331",0.00013116696451218
"332",0.000383062172605182
"333",0.000441969155244022
"334",0.000149747905081173
"335",0.00013970955016002
"336",0.000113479617154612
"337",0.000168617067032769
"338",8.37898451658076e-05
"339",0.00019975759358973
"340",0.000253443874565617
"341",0.000215214157589819
"342",0.000140657630942578
"343",0.000169839077552772
"344",0.000229640036729286
"345",0.000255862517689028
"346",0.000196737360333307
"347",0.000168617067032769
"348",0.00013970955016002
"349",0.00013198465812691
"350",0.000217091233321949
"351",0.000107591686498747
"352",0.000330000153212229
"353",0.000132813852438251
"354",0.000167415420594261
"355",0.000113479617154612
"356",0.000231513707295509
"357",0.000215214157589819
"358",0.000251081871672831
"359",0.00013970955016002
"360",0.000168617067032769
"361",0.000158573476705244
"362",0.000185603130655386
"363",0.000132813852438251
"364",0.00019975759358973
"365",0.000167415420594261
"366",0.000251081871672831
"367",0.000106954627734217
"368",8.37898451658076e-05
"369",0.000169839077552772
"370",0.000132813852438251
"371",8.37898451658076e-05
"372",0.000157536038881688
"373",0.000213376435630473
"374",0.000157536038881688
"375",0.000113479617154612
"376",0.000213376435630473
"377",0.000167415420594261
"378",0.000234379171740906
"379",0.000140657630942578
"380",0.000217091233321949
"381",0.000169839077552772
"382",0.000158573476705244
"383",0.000168617067032769
"384",0.000156513959221091
"385",0.000168617067032769
"386",0.00019975759358973
"387",0.000168617067032769
"388",0.000201309618855859
"389",0.000335152573350422
"390",0.000251081871672831
"391",0.000140657630942578
"392",0.000158573476705244
"393",0.000158573476705244
"394",0.000201309618855859
"395",0.000231513707295509
"396",0.000217091233321949
"397",0.00013198465812691
"398",0.000156513959221091
"399",0.000184329174439298
"400",0.000198233793180362
"401",0.000107591686498747
"402",0.000251081871672831
"403",0.00013970955016002
"404",0.000132813852438251
"405",0.000168617067032769
"406",0.000113479617154612
"407",8.37898451658076e-05
"408",0.000198233793180362
"409",0.000325926897803652
"410",0.000180447293595078
"411",0.000169839077552772
"412",0.000533963052763945
"413",0.000106954627734217
"414",0.000180447293595078
"415",0.000215214157589819
"416",0.000181893302247806
"417",0.000231513707295509
"418",0.000314082081676797
"419",0.00013116696451218
"420",0.000196737360333307
"421",8.37898451658076e-05
"422",0.000169839077552772
"423",0.000253443874565617
"424",0.00013970955016002
"425",0.000215214157589819
"426",0.000217091233321949
"427",0.000217091233321949
"428",0.000159626662714992
"429",0.000289772099860047
"430",0.000157536038881688
"431",0.000132813852438251
"432",0.000132813852438251
"433",0.000149747905081173
"434",8.37898451658076e-05
"435",0.000217091233321949
"436",0.000198233793180362
"437",0.000167415420594261
"438",0.000233424876518357
"439",0.000158573476705244
"440",0.00013970955016002
"441",0.000107591686498747
"442",0.000107591686498747
"443",0.000168617067032769
"444",0.000184329174439298
"445",0.000113479617154612
"446",0.000140657630942578
"447",0.00019975759358973
"448",0.000157536038881688
"449",0.000181893302247806
"450",8.37898451658076e-05
"451",0.000253443874565617
"452",0.000157536038881688
"453",0.000231513707295509
"454",0.00013198465812691
"455",0.000213376435630473
"456",0.000180447293595078
"457",0.000169839077552772
"458",0.000168617067032769
"459",0.00013970955016002
"460",0.000168617067032769
"461",0.000167415420594261
"462",0.000113479617154612
"463",0.000113479617154612
"464",0.000169839077552772
"465",0.000140657630942578
"466",0.000186897758888351
"467",0.000289772099860047
"468",0.000198233793180362
"469",0.000140657630942578
"470",0.000198233793180362
"471",0.000231513707295509
"472",0.000229640036729286
"473",0.000107591686498747
"474",0.000107591686498747
"475",0.000113479617154612
"476",0.000267583379331568
"477",0.000113479617154612
"478",0.000158573476705244
"479",0.000157536038881688
"480",0.000107591686498747
"481",0.000292715472646375
"482",0.00019975759358973
"483",0.00013116696451218
"484",0.000215214157589819
"485",0.00013198465812691
"486",0.000168617067032769
"487",0.000168617067032769
"488",0.000227802630180646
"489",0.000215214157589819
"490",0.000169839077552772
"491",0.000169839077552772
"492",0.000215214157589819
"493",0.000168617067032769
"494",0.000196737360333307
"495",0.00013970955016002
"496",0.000149747905081173
"497",0.000167415420594261
"498",0.000185603130655386
"499",0.000168617067032769
"500",0.000158573476705244
"501",0.000169839077552772
"502",0.000157536038881688
"503",0.000198233793180362
"504",0.000186897758888351
"505",0.000198233793180362
"506",0.000181893302247806
"507",0.000158573476705244
"508",0.000157536038881688
"509",0.00019975759358973
"510",0.00013198465812691
"511",0.000181893302247806
"512",0.000292715472646375
"513",0.000215214157589819
"514",0.000215214157589819
"515",0.000181893302247806
"516",0.000215214157589819
"517",0.000217091233321949
"518",0.000168617067032769
"519",0.000107591686498747
"520",0.000106954627734217
"521",0.00013970955016002
"522",0.000251081871672831
"523",0.00019975759358973
"524",0.000107591686498747
"525",0.000330000153212229
"526",0.000168617067032769
"527",0.000158573476705244
"528",0.000292715472646375
"529",0.000113479617154612
"530",0.000215214157589819
"531",0.000113479617154612
"532",0.000140657630942578
"533",0.00019975759358973
"534",0.00019975759358973
"535",0.000157536038881688
"536",0.000107591686498747
"537",0.000181893302247806
"538",0.000169839077552772
"539",0.000169839077552772
"540",0.000140657630942578
"541",0.00019975759358973
"542",0.000292715472646375
"543",0.00013116696451218
"544",0.000181893302247806
"545",0.000140657630942578
"546",0.00013970955016002
"547",0.000106954627734217
"548",0.000106954627734217
"549",0.000167415420594261
"550",0.00013198465812691
"551",0.00019975759358973
"552",0.000217091233321949
"553",0.000140657630942578
"554",0.00013198465812691
"555",0.000213983625175873
"556",0.000113479617154612
"557",0.00013198465812691
"558",0.000215214157589819
"559",0.00019975759358973
"560",0.000255862517689028
"561",0.000292715472646375
"562",0.000158573476705244
"563",0.000140657630942578
"564",0.000169839077552772
"565",0.000248774255487663
"566",0.000169839077552772
"567",0.000276031392411941
"568",0.00019975759358973
"569",0.000156513959221091
"570",0.000140657630942578
"571",0.000215214157589819
"572",0.000251081871672831
"573",0.00013198465812691
"574",0.000388502143901453
"575",0.000140657630942578
"576",0.000140657630942578
"577",0.000106954627734217
"578",0.000180447293595078
"579",0.000140657630942578
"580",0.000107591686498747
"581",0.000168617067032769
"582",0.000383062172605182
"583",0.000215214157589819
"584",8.37898451658076e-05
"585",0.000180447293595078
"586",0.000106954627734217
"587",0.000156513959221091
"588",8.37898451658076e-05
"589",0.000255862517689028
"590",0.000253443874565617
"591",0.000325926897803652
"592",0.000251081871672831
"593",0.000167415420594261
"594",0.000180447293595078
"595",0.000184329174439298
"596",0.000180447293595078
"597",0.00019975759358973
"598",0.000156513959221091
"599",0.000231513707295509
"600",0.000251081871672831
"601",0.000113479617154612
"602",0.000168617067032769
"603",0.000140657630942578
"604",0.00019975759358973
"605",0.000113479617154612
"606",0.000215214157589819
"607",0.000157536038881688
"608",8.37898451658076e-05
"609",0.000234379171740906
"610",0.000157536038881688
"611",0.000107591686498747
"612",0.00019975759358973
"613",0.00013970955016002
"614",0.000168617067032769
"615",0.000140657630942578
"616",0.000253443874565617
"617",0.000251081871672831
"618",0.00013116696451218
"619",0.00013970955016002
"620",0.000198233793180362
"621",0.000180447293595078
"622",0.00013198465812691
"623",0.000279086853530285
"624",0.00013970955016002
"625",0.000180447293595078
"626",0.000113479617154612
"627",0.000253443874565617
"628",0.000168617067032769
"629",0.000198233793180362
"630",0.00013198465812691
"631",0.000180447293595078
"632",0.000156513959221091
"633",0.000169839077552772
"634",0.000168617067032769
"635",0.000158573476705244
"636",0.000533963052763945
"637",0.00013198465812691
"638",0.000181893302247806
"639",0.000149747905081173
"640",0.000251081871672831
"641",0.000140657630942578
"642",0.000107591686498747
"643",0.000169839077552772
"644",0.00013970955016002
"645",0.000149747905081173
"646",0.00013970955016002
"647",0.000113479617154612
"648",0.000282232703972543
"649",0.000169839077552772
"650",0.00019975759358973
"651",0.000140657630942578
"652",0.000106954627734217
"653",0.000168617067032769
"654",0.00019975759358973
"655",0.000215214157589819
"656",0.000198233793180362
"657",0.000167415420594261
"658",0.000201309618855859
"659",0.000107591686498747
"660",0.000231513707295509
"661",0.000185603130655386
"662",0.000168617067032769
"663",0.000140657630942578
"664",0.000279086853530285
"665",0.000279086853530285
"666",0.00013970955016002
"667",0.000325926897803652
"668",0.000149747905081173
"669",0.000279086853530285
"670",0.00013198465812691
"671",0.000168617067032769
"672",0.00013198465812691
"673",0.000279086853530285
"674",0.000158573476705244
"675",0.000180447293595078
"676",0.000158573476705244
"677",0.000292715472646375
"678",0.000383062172605182
"679",0.000158573476705244
"680",0.000265255865965326
"681",0.000107591686498747
"682",0.000217091233321949
"683",8.37898451658076e-05
"684",0.000181893302247806
"685",0.00013970955016002
"686",0.000185603130655386
"687",0.000107591686498747
"688",0.00013198465812691
"689",0.000158573476705244
"690",0.000181893302247806
"691",0.000107591686498747
"692",0.000181893302247806
"693",0.000169839077552772
"694",0.000180447293595078
"695",0.000198233793180362
"696",0.000184329174439298
"697",0.000113479617154612
"698",0.000251081871672831
"699",0.000140657630942578
"700",0.000106954627734217
"701",0.000279086853530285
"702",0.000265255865965326
"703",0.000251081871672831
"704",0.000253443874565617
"705",0.000335152573350422
"706",0.000107591686498747
"707",0.000169839077552772
"708",8.37898451658076e-05
"709",0.00019975759358973
"710",0.000106954627734217
"711",0.000186897758888351
"712",0.000217091233321949
"713",0.00013198465812691
"714",0.000107591686498747
"715",0.000198233793180362
"716",0.00013198465812691
"717",0.000201309618855859
"718",0.000158573476705244
"719",0.000325926897803652
"720",0.000107591686498747
"721",8.37898451658076e-05
"722",0.000168617067032769
"723",0.00013970955016002
"724",0.000217091233321949
"725",0.000185603130655386
"726",0.000338891405630299
"727",0.000180447293595078
"728",0.000140657630942578
"729",0.000236731716942635
"730",0.000248774255487663
"731",0.000265255865965326
"732",0.000198233793180362
"733",0.000158573476705244
"734",0.000157536038881688
"735",0.000132813852438251
"736",0.000132813852438251
"737",0.000157536038881688
"738",0.000234379171740906
"739",0.000149747905081173
"740",0.000276031392411941
"741",0.000279086853530285
"742",0.000159626662714992
"743",0.000198233793180362
"744",0.00013198465812691
"745",0.000140657630942578
"746",0.000185603130655386
"747",0.000149747905081173
"748",0.000167415420594261
"749",0.00013970955016002
"750",0.00013198465812691
"751",0.000265255865965326
"752",0.000198233793180362
"753",0.000158573476705244
"754",0.000107591686498747
"755",0.000169839077552772
"756",0.00013116696451218
"757",0.000198233793180362
"758",0.000215551460791981
"759",0.00013198465812691
"760",0.00013116696451218
"761",0.000158573476705244
"762",0.000149747905081173
"763",0.000292715472646375
"764",0.00013198465812691
"765",0.000167415420594261
"766",0.000301097906305826
"767",8.37898451658076e-05
"768",0.00013198465812691
"769",0.000265255865965326
"770",0.000132813852438251
"771",0.000140657630942578
"772",0.00013116696451218
"773",0.000140657630942578
"774",0.000140657630942578
"775",0.000325926897803652
"776",0.00013970955016002
"777",0.000140657630942578
"778",0.00013970955016002
"779",0.000181893302247806
"780",0.000157536038881688
"781",0.000158573476705244
"782",0.000157536038881688
"783",0.000236731716942635
"784",0.000229640036729286
"785",0.00019975759358973
"786",0.000180447293595078
"787",0.00013198465812691
"788",0.00013970955016002
"789",0.000169839077552772
"790",0.000215214157589819
"791",0.000132813852438251
"792",0.000132813852438251
"793",0.000157536038881688
"794",0.000107591686498747
"795",0.000169839077552772
"796",0.000236731716942635
"797",0.00013198465812691
"798",0.00013970955016002
"799",0.000186897758888351
"800",0.000234379171740906
"801",0.00013970955016002
"802",0.000168617067032769
"803",0.000330000153212229
"804",0.000132813852438251
"805",0.000180447293595078
"806",0.000282232703972543
"807",0.000169839077552772
"808",0.00013970955016002
"809",0.000215214157589819
"810",0.00013970955016002
"811",0.000253443874565617
"812",0.00019975759358973
"813",0.000132813852438251
"814",0.000158573476705244
"815",0.000185603130655386
"816",0.000180447293595078
"817",0.000113479617154612
"818",0.00013116696451218
"819",0.00013970955016002
"820",0.00013970955016002
"821",0.000140657630942578
"822",0.000196473258398193
"823",0.000158573476705244
"824",0.000233424876518357
"825",0.000107591686498747
"826",0.000181893302247806
"827",0.000236731716942635
"828",0.000185603130655386
"829",0.000106954627734217
"830",0.000158573476705244
"831",0.000132813852438251
"832",0.000140657630942578
"833",0.00019975759358973
"834",0.000184329174439298
"835",0.000251081871672831
"836",0.000113479617154612
"837",0.000107591686498747
"838",0.000217091233321949
"839",0.00019975759358973
"840",0.000169839077552772
"841",0.000132813852438251
"842",0.000167415420594261
"843",0.000158573476705244
"844",0.000140657630942578
"845",0.00013970955016002
"846",0.00013970955016002
"847",0.000181893302247806
"848",0.00013198465812691
"849",0.00019975759358973
"850",0.000168617067032769
"851",0.000140657630942578
"852",0.000215214157589819
"853",0.000198233793180362
"854",0.000196737360333307
"855",0.00013198465812691
"856",0.000140657630942578
"857",0.000158573476705244
"858",0.000107591686498747
"859",0.000198233793180362
"860",0.000181893302247806
"861",0.000132813852438251
"862",0.000167415420594261
"863",0.000168617067032769
"864",0.000106954627734217
"865",0.000158573476705244
"866",0.00019975759358973
"867",0.000180447293595078
"868",0.000169839077552772
"869",0.000184329174439298
"870",0.000229640036729286
"871",0.000167415420594261
"872",8.37898451658076e-05
"873",0.000198233793180362
"874",0.000156513959221091
"875",0.00013198465812691
"876",0.000169839077552772
"877",0.000132813852438251
"878",0.00013198465812691
"879",0.000167415420594261
"880",0.000158573476705244
"881",0.000167415420594261
"882",0.00013198465812691
"883",0.000267583379331568
"884",0.00013198465812691
"885",0.000330000153212229
"886",0.000236731716942635
"887",0.000213983625175873
"888",0.000158573476705244
"889",0.000113479617154612
"890",0.000186897758888351
"891",0.000168617067032769
"892",0.000168617067032769
"893",0.00013116696451218
"894",0.000132813852438251
"895",0.000213983625175873
"896",0.000158573476705244
"897",0.000295736298023613
"898",0.000213376435630473
"899",0.000149747905081173
"900",0.000106954627734217
"901",0.000168617067032769
"902",0.000140657630942578
"903",0.000157536038881688
"904",0.000106954627734217
"905",0.000181893302247806
"906",0.000253443874565617
"907",0.000140657630942578
"908",0.000330000153212229
"909",0.00019975759358973
"910",0.000149747905081173
"911",8.37898451658076e-05
"912",0.000234379171740906
"913",0.000168617067032769
"914",0.000169839077552772
"915",0.00013116696451218
"916",0.00013970955016002
"917",0.000156513959221091
"918",0.00019975759358973
"919",0.000255862517689028
"920",0.000229640036729286
"921",0.000168617067032769
"922",0.000157536038881688
"923",0.000140657630942578
"924",0.00013198465812691
"925",0.000180447293595078
"926",0.000140657630942578
"927",0.000132813852438251
"928",0.000251081871672831
"929",0.000113479617154612
"930",0.000149747905081173
"931",8.37898451658076e-05
"932",0.000181893302247806
"933",0.000157536038881688
"934",0.000169839077552772
"935",0.000140657630942578
"936",0.000158573476705244
"937",0.000180447293595078
"938",0.00013116696451218
"939",0.000106954627734217
"940",0.000107591686498747
"941",0.000201309618855859
"942",0.000198233793180362
"943",0.000234379171740906
"944",0.000267583379331568
"945",8.37898451658076e-05
"946",0.000157536038881688
"947",0.000212442411922042
"948",0.000107591686498747
"949",0.000185603130655386
"950",0.000107591686498747
"951",0.000169839077552772
"952",0.000335152573350422
"953",0.000215214157589819
"954",0.000168617067032769
"955",0.00013970955016002
"956",0.00013116696451218
"957",0.000217091233321949
"958",0.000295736298023613
"959",0.000198233793180362
"960",0.00013116696451218
"961",0.00013198465812691
"962",0.000158573476705244
"963",0.000106954627734217
"964",0.000140657630942578
"965",0.000379667968756411
"966",0.000196737360333307
"967",0.000149747905081173
"968",0.000314082081676797
"969",0.000107591686498747
"970",0.000215214157589819
"971",0.000181893302247806
"972",0.000113479617154612
"973",0.000167415420594261
"974",0.000253443874565617
"975",0.000107591686498747
"976",0.000180447293595078
"977",0.000106954627734217
"978",0.000181893302247806
"979",0.000217091233321949
"980",0.000168617067032769
"981",0.000168617067032769
"982",0.000198233793180362
"983",0.00019975759358973
"984",0.00013970955016002
"985",0.000251081871672831
"986",0.000180447293595078
"987",0.000184329174439298
"988",8.37898451658076e-05
"989",0.000198233793180362
"990",0.000255862517689028
"991",0.000186897758888351
"992",8.37898451658076e-05
"993",0.00013198465812691
"994",0.000169839077552772
"995",0.000185603130655386
"996",0.000140657630942578
"997",0.000184329174439298
"998",0.000292715472646375
"999",0.000253443874565617
"1000",0.000198233793180362
"1001",0.000181893302247806
"1002",0.000379667968756411
"1003",0.000231513707295509
"1004",0.00019975759358973
"1005",0.000185603130655386
"1006",0.000217091233321949
"1007",0.000198233793180362
"1008",0.000196737360333307
"1009",0.000113479617154612
"1010",0.000215214157589819
"1011",0.000107591686498747
"1012",0.000180447293595078
"1013",0.00013198465812691
"1014",0.000245669022024313
"1015",0.000181893302247806
"1016",0.000196473258398193
"1017",0.000106954627734217
"1018",0.000107591686498747
"1019",0.000279086853530285
"1020",0.00013198465812691
"1021",0.000140657630942578
"1022",0.000180447293595078
"1023",0.000132813852438251
"1024",0.000140657630942578
"1025",0.000185603130655386
"1026",0.000251081871672831
"1027",0.000215214157589819
"1028",0.000215214157589819
"1029",0.000185603130655386
"1030",0.000198233793180362
"1031",0.000236731716942635
"1032",0.000140657630942578
"1033",0.000180447293595078
"1034",0.000231513707295509
"1035",0.000181893302247806
"1036",0.000198233793180362
"1037",0.000251081871672831
"1038",0.00013198465812691
"1039",0.000180447293595078
"1040",0.000289772099860047
"1041",0.000107591686498747
"1042",0.000186897758888351
"1043",0.000282232703972543
"1044",0.000159626662714992
"1045",0.000132813852438251
"1046",0.000140657630942578
"1047",8.37898451658076e-05
"1048",0.000156513959221091
"1049",0.00013116696451218
"1050",0.00013198465812691
"1051",0.000168617067032769
"1052",0.000180447293595078
"1053",0.000169839077552772
"1054",0.00019975759358973
"1055",0.000289772099860047
"1056",0.000215214157589819
"1057",0.000140657630942578
"1058",0.000215214157589819
"1059",0.000198233793180362
"1060",0.00013198465812691
"1061",0.000140657630942578
"1062",0.00013116696451218
"1063",0.000253443874565617
"1064",0.000106954627734217
"1065",0.000107591686498747
"1066",0.000140657630942578
"1067",0.00019975759358973
"1068",0.00019975759358973
"1069",0.000106954627734217
"1070",0.000213376435630473
"1071",0.00013970955016002
"1072",0.00013970955016002
"1073",0.000106954627734217
"1074",0.000318503037745823
"1075",0.000158573476705244
"1076",0.000251081871672831
"1077",0.00019975759358973
"1078",0.000279086853530285
"1079",0.000140657630942578
"1080",0.000215214157589819
"1081",0.000169839077552772
"1082",0.00033151804767079
"1083",0.000167415420594261
"1084",0.000233424876518357
"1085",0.00013116696451218
"1086",0.000231513707295509
"1087",0.000113479617154612
"1088",0.00019975759358973
"1089",0.000236731716942635
"1090",0.000213376435630473
"1091",0.000279086853530285
"1092",0.000215214157589819
"1093",0.000231513707295509
"1094",0.00026297744046933
"1095",0.00019975759358973
"1096",0.000167415420594261
"1097",0.000107591686498747
"1098",0.000169839077552772
"1099",0.00013198465812691
"1100",0.000198233793180362
"1101",0.000132813852438251
"1102",0.000167415420594261
"1103",0.000167415420594261
"1104",0.000196473258398193
"1105",0.000213376435630473
"1106",0.000132813852438251
"1107",0.00013198465812691
"1108",0.000213376435630473
"1109",0.00013970955016002
"1110",0.000149747905081173
"1111",0.00019975759358973
"1112",0.000140657630942578
"1113",0.00019975759358973
"1114",0.000140657630942578
"1115",0.000113479617154612
"1116",0.00037782345124915
"1117",0.000140657630942578
"1118",0.00026297744046933
"1119",0.000236731716942635
"1120",0.000106954627734217
"1121",0.000169839077552772
"1122",0.000106954627734217
"1123",0.00013198465812691
"1124",0.000168617067032769
"1125",0.00013198465812691
"1126",0.00013116696451218
"1127",0.000180447293595078
"1128",0.000180447293595078
"1129",0.000236731716942635
"1130",0.000231513707295509
"1131",0.000330000153212229
"1132",0.000289772099860047
"1133",0.000253443874565617
"1134",0.00013970955016002
"1135",0.000229640036729286
"1136",0.000181893302247806
"1137",0.00019975759358973
"1138",0.000158573476705244
"1139",0.000156513959221091
"1140",0.000253443874565617
"1141",0.00013116696451218
"1142",0.00013970955016002
"1143",0.000215214157589819
"1144",0.000180447293595078
"1145",0.00019975759358973
"1146",0.000156513959221091
"1147",0.000180447293595078
"1148",0.00013198465812691
